debugUEPEPG:debugSYH5ZZ,11,1649946122843,"{""action"": ""NextPage"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_5.html"", ""viewTime"": 949}"
debugUEPEPG:debugSYH5ZZ,12,1649946124083,"{""action"": ""NextPage"", ""indexOf"": 4, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_6c.html"", ""viewTime"": 1237}"
debugUEPEPG:debugSYH5ZZ,13,1649946125240,"{""action"": ""FinishInstructions"", ""indexOf"": 5, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_8.html"", ""viewTime"": 1155}"
debugUEPEPG:debugSYH5ZZ,14,1649946129779,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_1.html"", ""instructions/instruct_2.html"", ""instructions/instruct_4f.html"", ""instructions/instruct_5.html"", ""instructions/instruct_6c.html"", ""instructions/instruct_8.html""]}"
debugUEPEPG:debugSYH5ZZ,15,1649946130624,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_1.html"", ""viewTime"": 843}"
debugUEPEPG:debugSYH5ZZ,16,1649946131147,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_2.html"", ""viewTime"": 520}"
debugUEPEPG:debugSYH5ZZ,17,1649946132152,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_4f.html"", ""viewTime"": 1002}"
debugUEPEPG:debugSYH5ZZ,18,1649946133063,"{""action"": ""NextPage"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_5.html"", ""viewTime"": 909}"
debugUEPEPG:debugSYH5ZZ,19,1649946134123,"{""action"": ""NextPage"", ""indexOf"": 4, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_6c.html"", ""viewTime"": 1057}"
debugUEPEPG:debugSYH5ZZ,20,1649946135208,"{""action"": ""FinishInstructions"", ""indexOf"": 5, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_8.html"", ""viewTime"": 1084}"
debugUEPEPG:debugSYH5ZZ,21,1649946154619,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_1.html"", ""instructions/instruct_2.html"", ""instructions/instruct_4f.html"", ""instructions/instruct_5.html"", ""instructions/instruct_6c.html"", ""instructions/instruct_8.html""], ""action"": ""Begin""}"
debugUEPEPG:debugSYH5ZZ,22,1649946155419,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 798}"
debugUEPEPG:debugSYH5ZZ,23,1649946156031,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_2.html"", ""indexOf"": 1, ""action"": ""NextPage"", ""viewTime"": 610}"
debugUEPEPG:debugSYH5ZZ,24,1649946157085,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_4f.html"", ""indexOf"": 2, ""action"": ""NextPage"", ""viewTime"": 1052}"
debugUEPEPG:debugSYH5ZZ,25,1649946158069,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_5.html"", ""indexOf"": 3, ""action"": ""NextPage"", ""viewTime"": 982}"
debugUEPEPG:debugSYH5ZZ,26,1649946159030,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_6c.html"", ""indexOf"": 4, ""action"": ""NextPage"", ""viewTime"": 959}"
debugUEPEPG:debugSYH5ZZ,27,1649946159964,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_8.html"", ""indexOf"": 5, ""action"": ""FinishInstructions"", ""viewTime"": 933}"
debugV19HFW:debug5VO74P,0,1649946218075,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_1.html"", ""instructions/instruct_2.html"", ""instructions/instruct_4m.html"", ""instructions/instruct_5.html"", ""instructions/instruct_6c.html"", ""instructions/instruct_8.html""], ""action"": ""Begin""}"
debugV19HFW:debug5VO74P,1,1649946219195,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 1118}"
debugV19HFW:debug5VO74P,2,1649946219745,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_2.html"", ""indexOf"": 1, ""action"": ""NextPage"", ""viewTime"": 548}"
debugV19HFW:debug5VO74P,3,1649946221776,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_4m.html"", ""indexOf"": 2, ""action"": ""NextPage"", ""viewTime"": 2030}"
debugV19HFW:debug5VO74P,4,1649946223608,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_5.html"", ""indexOf"": 3, ""action"": ""NextPage"", ""viewTime"": 1830}"
debugV19HFW:debug5VO74P,5,1649946224960,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_6c.html"", ""indexOf"": 4, ""action"": ""NextPage"", ""viewTime"": 1350}"
debugV19HFW:debug5VO74P,6,1649946225744,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_8.html"", ""indexOf"": 5, ""action"": ""FinishInstructions"", ""viewTime"": 782}"
debugTPBSQ5:debugNKN8UN,0,1649946242137,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_1.html"", ""instructions/instruct_2.html"", ""instructions/instruct_4m.html"", ""instructions/instruct_5.html"", ""instructions/instruct_6f.html"", ""instructions/instruct_8.html""], ""action"": ""Begin""}"
debugTPBSQ5:debugNKN8UN,1,1649946243204,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 1064}"
debugTPBSQ5:debugNKN8UN,2,1649946244505,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_2.html"", ""indexOf"": 1, ""action"": ""NextPage"", ""viewTime"": 1299}"
debugTPBSQ5:debugNKN8UN,3,1649946245513,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_4m.html"", ""indexOf"": 2, ""action"": ""NextPage"", ""viewTime"": 1006}"
debugTPBSQ5:debugNKN8UN,4,1649946252384,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_5.html"", ""indexOf"": 3, ""action"": ""NextPage"", ""viewTime"": 6864}"
debugTPBSQ5:debugNKN8UN,5,1649946256338,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_6f.html"", ""indexOf"": 4, ""action"": ""NextPage"", ""viewTime"": 3952}"
debugTPBSQ5:debugNKN8UN,6,1649946257312,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_8.html"", ""indexOf"": 5, ""action"": ""FinishInstructions"", ""viewTime"": 973}"
debugZ2PK6O:debugCI97M2,0,1649946784027,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_1.html"", ""instructions/instruct_2.html"", ""instructions/instruct_4f.html"", ""instructions/instruct_5.html"", ""instructions/instruct_6f.html"", ""instructions/instruct_8.html""], ""action"": ""Begin""}"
debugZ2PK6O:debugCI97M2,1,1649946785093,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 1065}"
debugZ2PK6O:debugCI97M2,2,1649946785915,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_2.html"", ""indexOf"": 1, ""action"": ""NextPage"", ""viewTime"": 820}"
debugZ2PK6O:debugCI97M2,3,1649946787338,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_4f.html"", ""indexOf"": 2, ""action"": ""NextPage"", ""viewTime"": 1422}"
debugZ2PK6O:debugCI97M2,4,1649946789610,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_5.html"", ""indexOf"": 3, ""action"": ""NextPage"", ""viewTime"": 2270}"
debugZ2PK6O:debugCI97M2,5,1649946791874,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_6f.html"", ""indexOf"": 4, ""action"": ""NextPage"", ""viewTime"": 2262}"
debugZ2PK6O:debugCI97M2,6,1649946792970,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_8.html"", ""indexOf"": 5, ""action"": ""FinishInstructions"", ""viewTime"": 1094}"
debug78AM5J:debugGJ3BFW,0,1649949753221,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_1.html"", ""instructions/instruct_2.html"", ""instructions/instruct_4m.html"", ""instructions/instruct_5.html"", ""instructions/instruct_6c.html"", ""instructions/instruct_8.html""], ""action"": ""Begin""}"
